"Group" "Gene.set" "Gene"
"2870" "" "Oxidoreductase activity" "ALDH3B1"
"2871" "" "Oxidoreductase activity" "ALDH3B2"
"2872" "" "Oxidoreductase activity" "ALDH4A1"
"2873" "" "Oxidoreductase activity" "ALDH5A1"
"2874" "" "Oxidoreductase activity" "ALDH6A1"
"2875" "" "Oxidoreductase activity" "ALDH7A1"
"2876" "" "Oxidoreductase activity" "ALDH8A1"
"2877" "" "Oxidoreductase activity" "ALDH9A1"
"2878" "" "Oxidoreductase activity" "ALKBH1"
"2879" "" "Oxidoreductase activity" "ALKBH2"
"2880" "" "Oxidoreductase activity" "ALKBH3"
"2881" "" "Oxidoreductase activity" "ALKBH4"
"2882" "" "Oxidoreductase activity" "ALKBH5"
"2883" "" "Oxidoreductase activity" "ALKBH6"
"2884" "" "Oxidoreductase activity" "ALKBH7"
"2885" "" "Oxidoreductase activity" "ALKBH8"
"2886" "" "Oxidoreductase activity" "ALOX12"
"2887" "" "Oxidoreductase activity" "ALOX12B"
"2888" "" "Oxidoreductase activity" "ALOX15"
"2889" "" "Oxidoreductase activity" "ALOX15B"
"2890" "" "Oxidoreductase activity" "ALOX5"
"2891" "" "Oxidoreductase activity" "ALOX5AP"
"2892" "" "Oxidoreductase activity" "ALOXE3"
"2893" "" "Oxidoreductase activity" "AOC1"
"2894" "" "Oxidoreductase activity" "AOC2"
"2895" "" "Oxidoreductase activity" "AOC3"
"2896" "" "Oxidoreductase activity" "AOX1"
"2897" "" "Oxidoreductase activity" "APEX1"
"2898" "" "Oxidoreductase activity" "ASPDH"
"2899" "" "Oxidoreductase activity" "ASPH"
"2900" "" "Oxidoreductase activity" "ASPHD1"
"2901" "" "Oxidoreductase activity" "ASPHD2"
"2902" "" "Oxidoreductase activity" "BBOX1"
"2903" "" "Oxidoreductase activity" "BCKDHA"
"2904" "" "Oxidoreductase activity" "BCKDHB"
"2905" "" "Oxidoreductase activity" "BCO1"
"2906" "" "Oxidoreductase activity" "BCO2"
"2907" "" "Oxidoreductase activity" "BDH1"
"2908" "" "Oxidoreductase activity" "BDH2"
"2909" "" "Oxidoreductase activity" "BLVRA"
"2910" "" "Oxidoreductase activity" "BLVRB"
"2911" "" "Oxidoreductase activity" "BMP2"
"2912" "" "Oxidoreductase activity" "C15orf48"
"2913" "" "Oxidoreductase activity" "CAT"
"2914" "" "Oxidoreductase activity" "CBR1"
"2915" "" "Oxidoreductase activity" "CBR3"
"2916" "" "Oxidoreductase activity" "CBR4"
"2917" "" "Oxidoreductase activity" "CBS"
"2918" "" "Oxidoreductase activity" "CCS"
"2919" "" "Oxidoreductase activity" "CDO1"
"2920" "" "Oxidoreductase activity" "CH25H"
"2921" "" "Oxidoreductase activity" "CHCHD4"
"2922" "" "Oxidoreductase activity" "CHDH"
"2923" "" "Oxidoreductase activity" "CIAPIN1"
"2924" "" "Oxidoreductase activity" "CLIC2"
"2925" "" "Oxidoreductase activity" "COQ6"
"2926" "" "Oxidoreductase activity" "COQ7"
"2927" "" "Oxidoreductase activity" "COX10"
"2928" "" "Oxidoreductase activity" "COX11"
"2929" "" "Oxidoreductase activity" "COX15"
"2930" "" "Oxidoreductase activity" "COX4I1"
"2931" "" "Oxidoreductase activity" "COX4I2"
"2932" "" "Oxidoreductase activity" "COX5A"
"2933" "" "Oxidoreductase activity" "COX5B"
"2934" "" "Oxidoreductase activity" "COX6A1"
"2935" "" "Oxidoreductase activity" "COX6A2"
"2936" "" "Oxidoreductase activity" "COX6B1"
"2937" "" "Oxidoreductase activity" "COX6C"
"2938" "" "Oxidoreductase activity" "COX7A1"
"2939" "" "Oxidoreductase activity" "COX7A2"
"2940" "" "Oxidoreductase activity" "COX7A2L"
"2941" "" "Oxidoreductase activity" "COX7A2P2"
"2942" "" "Oxidoreductase activity" "COX7B"
"2943" "" "Oxidoreductase activity" "COX7B2"
"2944" "" "Oxidoreductase activity" "COX7C"
"2945" "" "Oxidoreductase activity" "COX8A"
"2946" "" "Oxidoreductase activity" "COX8C"
"2947" "" "Oxidoreductase activity" "CP"
"2948" "" "Oxidoreductase activity" "CPOX"
"2949" "" "Oxidoreductase activity" "CRAT"
"2950" "" "Oxidoreductase activity" "CRYL1"
"2951" "" "Oxidoreductase activity" "CRYM"
"2952" "" "Oxidoreductase activity" "CRYZ"
"2953" "" "Oxidoreductase activity" "CRYZL1"
"2954" "" "Oxidoreductase activity" "CTBP1"
"2955" "" "Oxidoreductase activity" "CTBP2"
"2956" "" "Oxidoreductase activity" "CYB561"
"2957" "" "Oxidoreductase activity" "CYB561A3"
"2958" "" "Oxidoreductase activity" "CYB561D1"
"2959" "" "Oxidoreductase activity" "CYB561D2"
"2960" "" "Oxidoreductase activity" "CYB5A"
"2961" "" "Oxidoreductase activity" "CYB5B"
"2962" "" "Oxidoreductase activity" "CYB5R1"
"2963" "" "Oxidoreductase activity" "CYB5R2"
"2964" "" "Oxidoreductase activity" "CYB5R3"
"2965" "" "Oxidoreductase activity" "CYB5R4"
"2966" "" "Oxidoreductase activity" "CYB5RL"
"2967" "" "Oxidoreductase activity" "CYBA"
"2968" "" "Oxidoreductase activity" "CYBB"
"2969" "" "Oxidoreductase activity" "CYBRD1"
"2970" "" "Oxidoreductase activity" "CYC1"
"2971" "" "Oxidoreductase activity" "CYCS"
"2972" "" "Oxidoreductase activity" "CYGB"
"2973" "" "Oxidoreductase activity" "CYP11A1"
"2974" "" "Oxidoreductase activity" "CYP11B1"
"2975" "" "Oxidoreductase activity" "CYP11B2"
"2976" "" "Oxidoreductase activity" "CYP17A1"
"2977" "" "Oxidoreductase activity" "CYP19A1"
"2978" "" "Oxidoreductase activity" "CYP1A1"
"2979" "" "Oxidoreductase activity" "CYP1A2"
"2980" "" "Oxidoreductase activity" "CYP1B1"
"2981" "" "Oxidoreductase activity" "CYP20A1"
"2982" "" "Oxidoreductase activity" "CYP21A2"
"2983" "" "Oxidoreductase activity" "CYP24A1"
"2984" "" "Oxidoreductase activity" "CYP26A1"
"2985" "" "Oxidoreductase activity" "CYP26B1"
"2986" "" "Oxidoreductase activity" "CYP26C1"
"2987" "" "Oxidoreductase activity" "CYP27A1"
"2988" "" "Oxidoreductase activity" "CYP27B1"
"2989" "" "Oxidoreductase activity" "CYP27C1"
"2990" "" "Oxidoreductase activity" "CYP2A13"
"2991" "" "Oxidoreductase activity" "CYP2A6"
"2992" "" "Oxidoreductase activity" "CYP2A7"
"2993" "" "Oxidoreductase activity" "CYP2B6"
"2994" "" "Oxidoreductase activity" "CYP2C18"
"2995" "" "Oxidoreductase activity" "CYP2C19"
"2996" "" "Oxidoreductase activity" "CYP2C8"
"2997" "" "Oxidoreductase activity" "CYP2C9"
"2998" "" "Oxidoreductase activity" "CYP2D6"
"2999" "" "Oxidoreductase activity" "CYP2D7"
"3000" "" "Oxidoreductase activity" "CYP2E1"
"3001" "" "Oxidoreductase activity" "CYP2F1"
"3002" "" "Oxidoreductase activity" "CYP2G1P"
"3003" "" "Oxidoreductase activity" "CYP2J2"
"3004" "" "Oxidoreductase activity" "CYP2R1"
"3005" "" "Oxidoreductase activity" "CYP2S1"
"3006" "" "Oxidoreductase activity" "CYP2U1"
"3007" "" "Oxidoreductase activity" "CYP2W1"
"3008" "" "Oxidoreductase activity" "CYP39A1"
"3009" "" "Oxidoreductase activity" "CYP3A4"
"3010" "" "Oxidoreductase activity" "CYP3A43"
"3011" "" "Oxidoreductase activity" "CYP3A5"
"3012" "" "Oxidoreductase activity" "CYP3A7"
"3013" "" "Oxidoreductase activity" "CYP46A1"
"3014" "" "Oxidoreductase activity" "CYP4A11"
"3015" "" "Oxidoreductase activity" "CYP4A22"
"3016" "" "Oxidoreductase activity" "CYP4B1"
"3017" "" "Oxidoreductase activity" "CYP4F11"
"3018" "" "Oxidoreductase activity" "CYP4F12"
"3019" "" "Oxidoreductase activity" "CYP4F2"
"3020" "" "Oxidoreductase activity" "CYP4F22"
"3021" "" "Oxidoreductase activity" "CYP4F3"
"3022" "" "Oxidoreductase activity" "CYP4F8"
"3023" "" "Oxidoreductase activity" "CYP4V2"
"3024" "" "Oxidoreductase activity" "CYP4Z1"
"3025" "" "Oxidoreductase activity" "CYP4Z2P"
"3026" "" "Oxidoreductase activity" "CYP51A1"
"3027" "" "Oxidoreductase activity" "CYP7A1"
"3028" "" "Oxidoreductase activity" "CYP7B1"
"3029" "" "Oxidoreductase activity" "CYP8B1"
"3030" "" "Oxidoreductase activity" "D2HGDH"
"3031" "" "Oxidoreductase activity" "DAO"
"3032" "" "Oxidoreductase activity" "DBH"
"3033" "" "Oxidoreductase activity" "DCT"
"3034" "" "Oxidoreductase activity" "DCXR"
"3035" "" "Oxidoreductase activity" "DDO"
"3036" "" "Oxidoreductase activity" "DECR1"
"3037" "" "Oxidoreductase activity" "DECR2"
"3038" "" "Oxidoreductase activity" "DEGS1"
"3039" "" "Oxidoreductase activity" "DEGS2"
"3040" "" "Oxidoreductase activity" "DHCR24"
"3041" "" "Oxidoreductase activity" "DHCR7"
"3042" "" "Oxidoreductase activity" "DHDH"
"3043" "" "Oxidoreductase activity" "DHFR"
"3044" "" "Oxidoreductase activity" "DHFR2"
"3045" "" "Oxidoreductase activity" "DHFRP1"
"3046" "" "Oxidoreductase activity" "DHODH"
"3047" "" "Oxidoreductase activity" "DHRS1"
"3048" "" "Oxidoreductase activity" "DHRS11"
"3049" "" "Oxidoreductase activity" "DHRS12"
"3050" "" "Oxidoreductase activity" "DHRS13"
"3051" "" "Oxidoreductase activity" "DHRS2"
"3052" "" "Oxidoreductase activity" "DHRS3"
"3053" "" "Oxidoreductase activity" "DHRS4"
"3054" "" "Oxidoreductase activity" "DHRS4L1"
"3055" "" "Oxidoreductase activity" "DHRS4L2"
"3056" "" "Oxidoreductase activity" "DHRS7"
"3057" "" "Oxidoreductase activity" "DHRS7B"
"3058" "" "Oxidoreductase activity" "DHRS7C"
"3059" "" "Oxidoreductase activity" "DHRS9"
"3060" "" "Oxidoreductase activity" "DHRSX"
"3061" "" "Oxidoreductase activity" "DHTKD1"
"3062" "" "Oxidoreductase activity" "DIO1"
"3063" "" "Oxidoreductase activity" "DIO2"
"3064" "" "Oxidoreductase activity" "DIO3"
"3065" "" "Oxidoreductase activity" "DLAT"
"3066" "" "Oxidoreductase activity" "DLD"
"3067" "" "Oxidoreductase activity" "DMGDH"
"3068" "" "Oxidoreductase activity" "DNAJC10"
"3069" "" "Oxidoreductase activity" "DOHH"
"3070" "" "Oxidoreductase activity" "DPYD"
"3071" "" "Oxidoreductase activity" "DUOX1"
"3072" "" "Oxidoreductase activity" "DUOX2"
"3073" "" "Oxidoreductase activity" "DUS1L"
"3074" "" "Oxidoreductase activity" "DUS2"
"3075" "" "Oxidoreductase activity" "DUS3L"
"3076" "" "Oxidoreductase activity" "DUS4L"
"3077" "" "Oxidoreductase activity" "EGLN1"
"3078" "" "Oxidoreductase activity" "EGLN2"
"3079" "" "Oxidoreductase activity" "EGLN3"
"3080" "" "Oxidoreductase activity" "EHHADH"
"3081" "" "Oxidoreductase activity" "ENOX1"
"3082" "" "Oxidoreductase activity" "ENOX2"
"3083" "" "Oxidoreductase activity" "EPX"
"3084" "" "Oxidoreductase activity" "ERO1A"
"3085" "" "Oxidoreductase activity" "ERO1B"
"3086" "" "Oxidoreductase activity" "ETFA"
"3087" "" "Oxidoreductase activity" "ETFB"
"3088" "" "Oxidoreductase activity" "ETFDH"
"3089" "" "Oxidoreductase activity" "ETHE1"
"3090" "" "Oxidoreductase activity" "F8"
"3091" "" "Oxidoreductase activity" "FA2H"
"3092" "" "Oxidoreductase activity" "FADS1"
"3093" "" "Oxidoreductase activity" "FADS2"
"3094" "" "Oxidoreductase activity" "FADS2B"
"3095" "" "Oxidoreductase activity" "FADS3"
"3096" "" "Oxidoreductase activity" "FADS6"
"3097" "" "Oxidoreductase activity" "FAR1"
"3098" "" "Oxidoreductase activity" "FAR2"
"3099" "" "Oxidoreductase activity" "FASN"
"3100" "" "Oxidoreductase activity" "FAXDC2"
"3101" "" "Oxidoreductase activity" "FDX1"
"3102" "" "Oxidoreductase activity" "FDX2"
"3103" "" "Oxidoreductase activity" "FDXR"
"3104" "" "Oxidoreductase activity" "FMO1"
"3105" "" "Oxidoreductase activity" "FMO2"
"3106" "" "Oxidoreductase activity" "FMO3"
"3107" "" "Oxidoreductase activity" "FMO4"
"3108" "" "Oxidoreductase activity" "FMO5"
"3109" "" "Oxidoreductase activity" "FOXRED1"
"3110" "" "Oxidoreductase activity" "FOXRED2"
"3111" "" "Oxidoreductase activity" "FRRS1"
"3112" "" "Oxidoreductase activity" "FTH1"
"3113" "" "Oxidoreductase activity" "FTH1P19"
"3114" "" "Oxidoreductase activity" "FTHL17"
"3115" "" "Oxidoreductase activity" "FTMT"
"3116" "" "Oxidoreductase activity" "FTO"
"3117" "" "Oxidoreductase activity" "FXN"
"3118" "" "Oxidoreductase activity" "G6PD"
"3119" "" "Oxidoreductase activity" "GAPDH"
"3120" "" "Oxidoreductase activity" "GAPDHS"
"3121" "" "Oxidoreductase activity" "GCDH"
"3122" "" "Oxidoreductase activity" "GFER"
"3123" "" "Oxidoreductase activity" "GFOD1"
"3124" "" "Oxidoreductase activity" "GFOD2"
"3125" "" "Oxidoreductase activity" "GLDC"
"3126" "" "Oxidoreductase activity" "GLRX"
"3127" "" "Oxidoreductase activity" "GLRX2"
"3128" "" "Oxidoreductase activity" "GLRX3"
"3129" "" "Oxidoreductase activity" "GLRX5"
"3130" "" "Oxidoreductase activity" "GLUD1"
"3131" "" "Oxidoreductase activity" "GLUD2"
"3132" "" "Oxidoreductase activity" "GMPR"
"3133" "" "Oxidoreductase activity" "GMPR2"
"3134" "" "Oxidoreductase activity" "GPD1"
"3135" "" "Oxidoreductase activity" "GPD2"
"3136" "" "Oxidoreductase activity" "GPHN"
"3137" "" "Oxidoreductase activity" "GPX1"
"3138" "" "Oxidoreductase activity" "GPX2"
"3139" "" "Oxidoreductase activity" "GPX3"
"3140" "" "Oxidoreductase activity" "GPX4"
"3141" "" "Oxidoreductase activity" "GPX5"
"3142" "" "Oxidoreductase activity" "GPX6"
"3143" "" "Oxidoreductase activity" "GPX7"
"3144" "" "Oxidoreductase activity" "GPX8"
"3145" "" "Oxidoreductase activity" "GRHPR"
"3146" "" "Oxidoreductase activity" "GRXCR1"
"3147" "" "Oxidoreductase activity" "GSR"
"3148" "" "Oxidoreductase activity" "GSTA1"
"3149" "" "Oxidoreductase activity" "GSTK1"
"3150" "" "Oxidoreductase activity" "GSTM2"
"3151" "" "Oxidoreductase activity" "GSTO1"
"3152" "" "Oxidoreductase activity" "GSTO2"
"3153" "" "Oxidoreductase activity" "GSTP1"
"3154" "" "Oxidoreductase activity" "GSTT1"
"3155" "" "Oxidoreductase activity" "GSTZ1"
"3156" "" "Oxidoreductase activity" "H6PD"
"3157" "" "Oxidoreductase activity" "HAAO"
"3158" "" "Oxidoreductase activity" "HADH"
"3159" "" "Oxidoreductase activity" "HADHA"
"3160" "" "Oxidoreductase activity" "HADHB"
"3161" "" "Oxidoreductase activity" "HAO1"
"3162" "" "Oxidoreductase activity" "HAO2"
"3163" "" "Oxidoreductase activity" "HBA1"
"3164" "" "Oxidoreductase activity" "HBA2"
"3165" "" "Oxidoreductase activity" "HBB"
"3166" "" "Oxidoreductase activity" "HBD"
"3167" "" "Oxidoreductase activity" "HBE1"
"3168" "" "Oxidoreductase activity" "HBG1"
"3169" "" "Oxidoreductase activity" "HBG2"
"3170" "" "Oxidoreductase activity" "HBM"
"3171" "" "Oxidoreductase activity" "HBQ1"
"3172" "" "Oxidoreductase activity" "HBZ"
"3173" "" "Oxidoreductase activity" "HEATR4"
"3174" "" "Oxidoreductase activity" "HEPH"
"3175" "" "Oxidoreductase activity" "HEPHL1"
"3176" "" "Oxidoreductase activity" "HGD"
"3177" "" "Oxidoreductase activity" "HIBADH"
"3178" "" "Oxidoreductase activity" "HIF1AN"
"3179" "" "Oxidoreductase activity" "HMGCR"
"3180" "" "Oxidoreductase activity" "HMOX1"
"3181" "" "Oxidoreductase activity" "HMOX2"
"3182" "" "Oxidoreductase activity" "HPD"
"3183" "" "Oxidoreductase activity" "HPGD"
"3184" "" "Oxidoreductase activity" "HR"
"3185" "" "Oxidoreductase activity" "HSD11B1"
"3186" "" "Oxidoreductase activity" "HSD11B1L"
"3187" "" "Oxidoreductase activity" "HSD11B2"
"3188" "" "Oxidoreductase activity" "HSD17B1"
"3189" "" "Oxidoreductase activity" "HSD17B10"
"3190" "" "Oxidoreductase activity" "HSD17B11"
"3191" "" "Oxidoreductase activity" "HSD17B12"
"3192" "" "Oxidoreductase activity" "HSD17B13"
"3193" "" "Oxidoreductase activity" "HSD17B14"
"3194" "" "Oxidoreductase activity" "HSD17B2"
"3195" "" "Oxidoreductase activity" "HSD17B3"
"3196" "" "Oxidoreductase activity" "HSD17B4"
"3197" "" "Oxidoreductase activity" "HSD17B6"
"3198" "" "Oxidoreductase activity" "HSD17B7"
"3199" "" "Oxidoreductase activity" "HSD17B8"
"3200" "" "Oxidoreductase activity" "HSD3B1"
"3201" "" "Oxidoreductase activity" "HSD3B2"
"3202" "" "Oxidoreductase activity" "HSD3B7"
"3203" "" "Oxidoreductase activity" "HSDL2"
"3204" "" "Oxidoreductase activity" "HSPBAP1"
"3205" "" "Oxidoreductase activity" "HTATIP2"
"3206" "" "Oxidoreductase activity" "IDH1"
"3207" "" "Oxidoreductase activity" "IDH2"
"3208" "" "Oxidoreductase activity" "IDH3A"
"3209" "" "Oxidoreductase activity" "IDH3B"
"3210" "" "Oxidoreductase activity" "IDH3G"
"3211" "" "Oxidoreductase activity" "IDO1"
"3212" "" "Oxidoreductase activity" "IDO2"
"3213" "" "Oxidoreductase activity" "IFI30"
"3214" "" "Oxidoreductase activity" "IL4I1"
"3215" "" "Oxidoreductase activity" "IMPDH1"
"3216" "" "Oxidoreductase activity" "IMPDH2"
"3217" "" "Oxidoreductase activity" "IPCEF1"
"3218" "" "Oxidoreductase activity" "IVD"
"3219" "" "Oxidoreductase activity" "IYD"
"3220" "" "Oxidoreductase activity" "JMJD1C"
"3221" "" "Oxidoreductase activity" "JMJD4"
"3222" "" "Oxidoreductase activity" "JMJD6"
"3223" "" "Oxidoreductase activity" "JMJD7"
"3224" "" "Oxidoreductase activity" "KCNAB1"
"3225" "" "Oxidoreductase activity" "KCNAB2"
"3226" "" "Oxidoreductase activity" "KCNAB3"
"3227" "" "Oxidoreductase activity" "KDM1A"
"3228" "" "Oxidoreductase activity" "KDM1B"
"3229" "" "Oxidoreductase activity" "KDM2A"
"3230" "" "Oxidoreductase activity" "KDM2B"
"3231" "" "Oxidoreductase activity" "KDM3A"
"3232" "" "Oxidoreductase activity" "KDM3B"
"3233" "" "Oxidoreductase activity" "KDM4A"
"3234" "" "Oxidoreductase activity" "KDM4B"
"3235" "" "Oxidoreductase activity" "KDM4C"
"3236" "" "Oxidoreductase activity" "KDM4D"
"3237" "" "Oxidoreductase activity" "KDM4E"
"3238" "" "Oxidoreductase activity" "KDM5A"
"3239" "" "Oxidoreductase activity" "KDM5B"
"3240" "" "Oxidoreductase activity" "KDM5C"
"3241" "" "Oxidoreductase activity" "KDM5D"
"3242" "" "Oxidoreductase activity" "KDM6A"
"3243" "" "Oxidoreductase activity" "KDM6B"
"3244" "" "Oxidoreductase activity" "KDM7A"
"3245" "" "Oxidoreductase activity" "KDM8"
"3246" "" "Oxidoreductase activity" "KDSR"
"3247" "" "Oxidoreductase activity" "KIAA1191"
"3248" "" "Oxidoreductase activity" "KMO"
"3249" "" "Oxidoreductase activity" "L2HGDH"
"3250" "" "Oxidoreductase activity" "LBR"
"3251" "" "Oxidoreductase activity" "LDHA"
"3252" "" "Oxidoreductase activity" "LDHAL6A"
"3253" "" "Oxidoreductase activity" "LDHAL6B"
"3254" "" "Oxidoreductase activity" "LDHB"
"3255" "" "Oxidoreductase activity" "LDHC"
"3256" "" "Oxidoreductase activity" "LDHD"
"3257" "" "Oxidoreductase activity" "LIPF"
"3258" "" "Oxidoreductase activity" "LOX"
"3259" "" "Oxidoreductase activity" "LOXHD1"
"3260" "" "Oxidoreductase activity" "LOXL1"
"3261" "" "Oxidoreductase activity" "LOXL2"
"3262" "" "Oxidoreductase activity" "LOXL3"
"3263" "" "Oxidoreductase activity" "LOXL4"
"3264" "" "Oxidoreductase activity" "LPO"
"3265" "" "Oxidoreductase activity" "LTC4S"
"3266" "" "Oxidoreductase activity" "MAOA"
"3267" "" "Oxidoreductase activity" "MAOB"
"3268" "" "Oxidoreductase activity" "MDH1"
"3269" "" "Oxidoreductase activity" "MDH1B"
"3270" "" "Oxidoreductase activity" "MDH2"
"3271" "" "Oxidoreductase activity" "ME1"
"3272" "" "Oxidoreductase activity" "ME2"
"3273" "" "Oxidoreductase activity" "ME3"
"3274" "" "Oxidoreductase activity" "MECR"
"3275" "" "Oxidoreductase activity" "MGST1"
"3276" "" "Oxidoreductase activity" "MGST2"
"3277" "" "Oxidoreductase activity" "MGST3"
"3278" "" "Oxidoreductase activity" "MICAL1"
"3279" "" "Oxidoreductase activity" "MICAL2"
"3280" "" "Oxidoreductase activity" "MICAL3"
"3281" "" "Oxidoreductase activity" "MIOX"
"3282" "" "Oxidoreductase activity" "MMACHC"
"3283" "" "Oxidoreductase activity" "MOXD1"
"3284" "" "Oxidoreductase activity" "MOXD2P"
"3285" "" "Oxidoreductase activity" "MPO"
"3286" "" "Oxidoreductase activity" "MSMO1"
"3287" "" "Oxidoreductase activity" "MSRA"
"3288" "" "Oxidoreductase activity" "MSRB1"
"3289" "" "Oxidoreductase activity" "MSRB2"
"3290" "" "Oxidoreductase activity" "MSRB3"
"3291" "" "Oxidoreductase activity" "MT-CO1"
"3292" "" "Oxidoreductase activity" "MT-CO2"
"3293" "" "Oxidoreductase activity" "MT-CO3"
"3294" "" "Oxidoreductase activity" "MT-CYB"
"3295" "" "Oxidoreductase activity" "MT-ND1"
"3296" "" "Oxidoreductase activity" "MT-ND2"
"3297" "" "Oxidoreductase activity" "MT-ND3"
"3298" "" "Oxidoreductase activity" "MT-ND4"
"3299" "" "Oxidoreductase activity" "MT-ND4L"
"3300" "" "Oxidoreductase activity" "MT-ND5"
"3301" "" "Oxidoreductase activity" "MT-ND6"
"3302" "" "Oxidoreductase activity" "MTARC1"
"3303" "" "Oxidoreductase activity" "MTARC2"
"3304" "" "Oxidoreductase activity" "MTCO2P12"
"3305" "" "Oxidoreductase activity" "MTHFD1"
"3306" "" "Oxidoreductase activity" "MTHFD2"
"3307" "" "Oxidoreductase activity" "MTHFD2L"
"3308" "" "Oxidoreductase activity" "MTHFR"
"3309" "" "Oxidoreductase activity" "MTRR"
"3310" "" "Oxidoreductase activity" "NCF1"
"3311" "" "Oxidoreductase activity" "NCF1B"
"3312" "" "Oxidoreductase activity" "NCF1C"
"3313" "" "Oxidoreductase activity" "NCF2"
"3314" "" "Oxidoreductase activity" "NCF4"
"3315" "" "Oxidoreductase activity" "NDOR1"
"3316" "" "Oxidoreductase activity" "NDUFA1"
"3317" "" "Oxidoreductase activity" "NDUFA10"
"3318" "" "Oxidoreductase activity" "NDUFA12"
"3319" "" "Oxidoreductase activity" "NDUFA13"
"3320" "" "Oxidoreductase activity" "NDUFA2"
"3321" "" "Oxidoreductase activity" "NDUFA3"
"3322" "" "Oxidoreductase activity" "NDUFA4"
"3323" "" "Oxidoreductase activity" "NDUFA4L2"
"3324" "" "Oxidoreductase activity" "NDUFA5"
"3325" "" "Oxidoreductase activity" "NDUFA6"
"3326" "" "Oxidoreductase activity" "NDUFA7"
"3327" "" "Oxidoreductase activity" "NDUFA8"
"3328" "" "Oxidoreductase activity" "NDUFA9"
"3329" "" "Oxidoreductase activity" "NDUFAB1"
"3330" "" "Oxidoreductase activity" "NDUFAF2"
"3331" "" "Oxidoreductase activity" "NDUFAF5"
"3332" "" "Oxidoreductase activity" "NDUFB1"
"3333" "" "Oxidoreductase activity" "NDUFB10"
"3334" "" "Oxidoreductase activity" "NDUFB2"
"3335" "" "Oxidoreductase activity" "NDUFB3"
"3336" "" "Oxidoreductase activity" "NDUFB4"
"3337" "" "Oxidoreductase activity" "NDUFB5"
"3338" "" "Oxidoreductase activity" "NDUFB6"
"3339" "" "Oxidoreductase activity" "NDUFB7"
"3340" "" "Oxidoreductase activity" "NDUFB8"
"3341" "" "Oxidoreductase activity" "NDUFB9"
"3342" "" "Oxidoreductase activity" "NDUFC1"
"3343" "" "Oxidoreductase activity" "NDUFC2"
"3344" "" "Oxidoreductase activity" "NDUFC2-KCTD14"
"3345" "" "Oxidoreductase activity" "NDUFS1"
"3346" "" "Oxidoreductase activity" "NDUFS2"
"3347" "" "Oxidoreductase activity" "NDUFS3"
"3348" "" "Oxidoreductase activity" "NDUFS4"
"3349" "" "Oxidoreductase activity" "NDUFS5"
"3350" "" "Oxidoreductase activity" "NDUFS6"
"3351" "" "Oxidoreductase activity" "NDUFS7"
"3352" "" "Oxidoreductase activity" "NDUFS8"
"3353" "" "Oxidoreductase activity" "NDUFV1"
"3354" "" "Oxidoreductase activity" "NDUFV2"
"3355" "" "Oxidoreductase activity" "NDUFV3"
"3356" "" "Oxidoreductase activity" "NLRP11"
"3357" "" "Oxidoreductase activity" "NNT"
"3358" "" "Oxidoreductase activity" "NOS1"
"3359" "" "Oxidoreductase activity" "NOS2"
"3360" "" "Oxidoreductase activity" "NOS3"
"3361" "" "Oxidoreductase activity" "NOX1"
"3362" "" "Oxidoreductase activity" "NOX3"
"3363" "" "Oxidoreductase activity" "NOX4"
"3364" "" "Oxidoreductase activity" "NOX5"
"3365" "" "Oxidoreductase activity" "NOXRED1"
"3366" "" "Oxidoreductase activity" "NQO1"
"3367" "" "Oxidoreductase activity" "NQO2"
"3368" "" "Oxidoreductase activity" "NSDHL"
"3369" "" "Oxidoreductase activity" "NXN"
"3370" "" "Oxidoreductase activity" "OGDH"
"3371" "" "Oxidoreductase activity" "OGDHL"
"3372" "" "Oxidoreductase activity" "OGFOD1"
"3373" "" "Oxidoreductase activity" "OGFOD2"
"3374" "" "Oxidoreductase activity" "OGFOD3"
"3375" "" "Oxidoreductase activity" "OXNAD1"
"3376" "" "Oxidoreductase activity" "OXR1"
"3377" "" "Oxidoreductase activity" "P3H1"
"3378" "" "Oxidoreductase activity" "P3H2"
"3379" "" "Oxidoreductase activity" "P3H3"
"3380" "" "Oxidoreductase activity" "P4HA1"
"3381" "" "Oxidoreductase activity" "P4HA2"
"3382" "" "Oxidoreductase activity" "P4HA3"
"3383" "" "Oxidoreductase activity" "P4HB"
"3384" "" "Oxidoreductase activity" "P4HTM"
"3385" "" "Oxidoreductase activity" "PAH"
"3386" "" "Oxidoreductase activity" "PAM"
"3387" "" "Oxidoreductase activity" "PAOX"
"3388" "" "Oxidoreductase activity" "PARK7"
"3389" "" "Oxidoreductase activity" "PCBD1"
"3390" "" "Oxidoreductase activity" "PCBD2"
"3391" "" "Oxidoreductase activity" "PCYOX1"
"3392" "" "Oxidoreductase activity" "PCYOX1L"
"3393" "" "Oxidoreductase activity" "PDHA1"
"3394" "" "Oxidoreductase activity" "PDHA2"
"3395" "" "Oxidoreductase activity" "PDHB"
"3396" "" "Oxidoreductase activity" "PDHX"
"3397" "" "Oxidoreductase activity" "PDIA2"
"3398" "" "Oxidoreductase activity" "PDIA3"
"3399" "" "Oxidoreductase activity" "PDIA4"
"3400" "" "Oxidoreductase activity" "PDIA5"
"3401" "" "Oxidoreductase activity" "PDIA6"
"3402" "" "Oxidoreductase activity" "PDPR"
"3403" "" "Oxidoreductase activity" "PECR"
"3404" "" "Oxidoreductase activity" "PGD"
"3405" "" "Oxidoreductase activity" "PGK1"
"3406" "" "Oxidoreductase activity" "PHF2"
